# ra dec
ra	dec	dist	vmag	absmag
120.2328	25.392836	203.252	5.87	-0.67
142.68009	33.655711	153.8462	5.87	-0.065
162.058815	-31.68785	143.0615	5.87	0.092
171.38793	-37.747575	136.7989	5.87	0.19
191.69262	-33.315483	108.9325	5.87	0.684
192.544815	37.516937	109.7695	5.87	0.668
208.42959	-53.373323	276.2431	5.87	-1.336
214.75383	-25.815426	18.0343	5.87	4.59
216.779595	-65.821646	277.0083	5.87	-1.342
238.664715	-25.243741	157.9779	5.87	-0.123
258.325095	-67.196591	100	5.87	0.87
264.286875	72.455794	111.2347	5.87	0.639
266.17503	-42.729302	72.0981	5.87	1.58
277.398795	23.866202	375.9398	5.87	-2.006
299.947275	-9.958238	22.2025	5.87	4.138
304.002555	45.579525	34.2583	5.87	3.196
305.93487	37.476449	414.9378	5.87	-2.22
312.67407	-12.544906	80.9717	5.87	1.328
320.267985	-4.560125	90.9091	5.87	1.077
333.411225	28.608017	74.8503	5.87	1.499
4.659375	31.517227	166.6667	5.88	-0.229
7.856805	33.581642	116.144	5.88	0.555
9.840945	21.250472	11.0595	5.88	5.661
13.92666	-7.347149	184.5018	5.88	-0.45
24.479385	-82.974995	27.3823	5.88	3.693
36.501465	-15.341247	77.0416	5.88	1.446
37.63479	25.235036	51.7598	5.88	2.31
45.406725	-28.091554	32.1958	5.88	3.341
61.51323	68.679972	191.5709	5.88	-0.532
64.417785	-63.255405	141.2429	5.88	0.13
68.6583	28.96115	148.8095	5.88	0.017
77.938965	1.037028	195.3125	5.88	-0.574
85.558155	-22.373715	304.878	5.88	-1.541
91.36263	-10.242596	54.9149	5.88	2.182
93.78501	-20.272186	226.2443	5.88	-0.893
94.289865	-37.253498	61.9195	5.88	1.921
96.318945	-0.945883	33.5683	5.88	3.25
97.512405	46.685554	187.2659	5.88	-0.482
98.08002	4.855999	172.4138	5.88	-0.303
100.13436	71.748786	237.5297	5.88	-0.999
100.91103	3.932528	877.193	5.88	-3.835
104.23365	46.705352	107.1811	5.88	0.729
123.459105	56.452246	176.0563	5.88	-0.348
125.70807	-26.34822	100000	5.88	-14.12
128.22915	38.016368	74.7943	5.88	1.511
134.48151	-48.57291	317.4603	5.88	-1.628
142.59765	-58.361839	296.7359	5.88	-1.482
155.264145	68.747651	123.3046	5.88	0.425
164.878875	-16.353701	202.8398	5.88	-0.656
169.174485	49.47625	137.5516	5.88	0.188
188.041335	-73.001056	106.6098	5.88	0.741
189.19731	-5.831898	69.0131	5.88	1.685
191.82891	62.781155	60.2773	5.88	1.979
200.82873	-4.924427	381.6794	5.88	-2.028
201.569145	46.028055	126.2626	5.88	0.374
206.556525	41.088746	52.5486	5.88	2.277
218.881185	-41.517436	112.4859	5.88	0.625
224.72325	-11.144014	95.057	5.88	0.99
225.304545	-38.058398	119.7605	5.88	0.488
227.786655	-84.787812	97.1817	5.88	0.942
229.608855	-0.461234	222.7171	5.88	-0.859
254.990445	-25.092198	165.8375	5.88	-0.218
268.056915	-34.799196	258.3979	5.88	-1.181
278.19231	23.616801	230.9469	5.88	-0.938
278.23056	-73.965596	108.8139	5.88	0.697
287.107605	52.425731	71.0227	5.88	1.623
288.853575	30.526381	389.1051	5.88	-2.07
298.050015	-19.044991	115.8749	5.88	0.56
300.43629	24.800423	331.1258	5.88	-1.72
316.59735	71.431797	48.7329	5.88	2.441
325.76832	-14.399709	133.5113	5.88	0.252
334.110585	57.220238	189.0359	5.88	-0.503
338.1099	39.779733	209.6436	5.88	-0.727
338.51214	-1.57427	106.6098	5.88	0.741
340.09299	-30.658871	212.766	5.88	-0.76
347.435955	-28.088572	199.2032	5.88	-0.616
5.101665	30.935614	159.7444	5.89	-0.127
9.19713	15.231725	318.4713	5.89	-1.625
10.104885	-59.454604	24.9563	5.89	3.904
28.977	37.277786	282.4859	5.89	-1.365
29.89866	21.05857	119.9041	5.89	0.496
30.03816	3.097015	33.5008	5.89	3.265
35.520765	-17.662169	135.6852	5.89	0.227
36.646725	-20.042617	84.1043	5.89	1.266
37.202085	29.93176	31.407	5.89	3.405
42.19125	25.188064	121.8027	5.89	0.462
44.91615	41.032941	198.8072	5.89	-0.602
46.829205	64.057594	189.7533	5.89	-0.501
60.203175	18.194	42.9	5.89	2.728
61.997565	17.339897	123.1527	5.89	0.438
77.8299	-2.490782	37.6223	5.89	3.013
89.206035	11.521058	94.6074	5.89	1.01
89.60184	1.837108	111.7318	5.89	0.649
114.144615	5.862171	39.3082	5.89	2.918
116.14245	-37.942917	206.1856	5.89	-0.681
117.599355	-50.509468	75.4717	5.89	1.501
125.10846	57.743278	32.352	5.89	3.34
125.729865	-52.12373	70.028	5.89	1.664
127.44273	67.297441	98.0392	5.89	0.933
128.431155	4.757	505.0505	5.89	-2.627
131.733405	12.109952	53.9665	5.89	2.229
135.285405	-68.683916	216.9197	5.89	-0.791
135.350535	32.252296	143.0615	5.89	0.112
155.776365	33.908145	74.2942	5.89	1.535
159.51105	-57.256309	308.642	5.89	-1.557
167.410485	43.207736	168.0672	5.89	-0.237
173.08332	-66.961823	93.985	5.89	1.025
178.75008	-63.27918	100000	5.89	-14.11
180.657225	-69.192288	105.7082	5.89	0.769
181.069155	21.459153	101.0101	5.89	0.868
193.453845	-60.376244	100000	5.89	-14.11
193.744035	-44.151968	40.0962	5.89	2.874
200.54037	5.154764	65.9196	5.89	1.795
207.7884	34.664399	207.9002	5.89	-0.699
213.419955	-0.845463	59.3824	5.89	2.022
222.158535	-36.634697	157.7287	5.89	-0.1
231.560835	-68.309167	105.042	5.89	0.783
237.1434	28.156749	100000	5.89	-14.11
242.94834	42.374569	193.7984	5.89	-0.547
245.621115	-43.912051	289.0173	5.89	-1.415
250.34634	-68.296123	202.8398	5.89	-0.646
259.132155	1.210545	200.4008	5.89	-0.619
264.363795	-50.059702	101.833	5.89	0.851
270.96852	-24.36073	100000	5.89	-14.11
281.61915	-0.961692	111.8568	5.89	0.647
282.222435	19.32872	87.6424	5.89	1.176
284.50791	38.266188	177.305	5.89	-0.354
285.87363	-68.755544	56.3063	5.89	2.137
292.84008	26.617171	60.5327	5.89	1.98
293.53536	-40.034638	129.7017	5.89	0.325
294.671535	54.973793	40.8831	5.89	2.832
296.41644	7.613158	53.6193	5.89	2.243
307.362945	56.06819	265.9574	5.89	-1.234
309.577515	-81.289063	195.6947	5.89	-0.568
314.41935	-16.031539	54.8546	5.89	2.194
319.84242	38.237473	662.2517	5.89	-3.215
342.76227	85.373739	133.3333	5.89	0.265
348.65433	74.231268	138.8889	5.89	0.177
355.287135	-11.680655	107.0664	5.89	0.742
355.486215	7.250546	99.4036	5.89	0.903
1.05693	62.287664	100000	5.9	-14.1
10.176555	-4.351841	144.5087	5.9	0.101
11.050245	-38.421686	103.8422	5.9	0.818
12.3081	-24.136672	57.9039	5.9	2.086
23.569185	37.237146	143.472	5.9	0.116
23.70444	18.460512	163.1321	5.9	-0.163
35.72778	-51.092129	60.8643	5.9	1.978
61.33437	22.008905	16.9377	5.9	4.756
67.097505	14.740974	57.5705	5.9	2.099
78.200535	-6.05719	143.8849	5.9	0.11
88.745805	31.701496	84.9618	5.9	1.254
89.84076	49.92454	328.9474	5.9	-1.686
91.26414	42.981635	49.7265	5.9	2.417
104.107635	9.956578	139.2758	5.9	0.181
108.56466	-9.947533	574.7126	5.9	-2.897
109.843215	2.740694	195.3125	5.9	-0.554
111.67695	-34.140692	316.4557	5.9	-1.602
113.02401	-8.881326	27.9174	5.9	3.671
116.802315	-22.51951	502.5126	5.9	-2.606
120.406365	-37.28372	175.7469	5.9	-0.324
130.27218	-48.92268	606.0606	5.9	-3.013
134.12721	40.201474	72.2022	5.9	1.607
142.1274	-66.701877	77.6398	5.9	1.45
145.396305	31.277817	236.9668	5.9	-0.973
148.428855	5.958573	284.9003	5.9	-1.373
157.964055	32.379554	78.0031	5.9	1.439
164.282745	-50.765018	102.9866	5.9	0.836
169.72899	1.650395	90.2527	5.9	1.123
177.161295	14.28421	59.7372	5.9	2.019
184.667985	-0.787184	114.5475	5.9	0.605
198.34734	-50.699829	112.2334	5.9	0.649
209.116155	1.050581	90.2527	5.9	1.123
219.558285	18.298379	99.0099	5.9	0.922
221.771205	-38.290639	153.6098	5.9	-0.032
224.05512	14.446266	183.1502	5.9	-0.414
228.01776	18.976031	221.7295	5.9	-0.829
231.964305	60.670217	195.6947	5.9	-0.558
241.52658	-23.606315	161.2903	5.9	-0.138
261.80193	-50.63037	909.0909	5.9	-3.893
276.956175	-29.816865	36.6032	5.9	3.082
296.07669	69.337065	132.1004	5.9	0.295
300.245745	8.557735	212.3142	5.9	-0.735
307.334955	36.454729	793.6508	5.9	-3.598
347.54055	-40.591547	281.6901	5.9	-1.349
347.479575	-22.457364	47.619	5.9	2.511
27.108405	3.685447	98.4252	5.91	0.944
33.63312	-41.166765	105.7082	5.91	0.789
38.27928	-34.649967	111.8568	5.91	0.667
39.238185	38.733581	54.1712	5.91	2.241
45.47559	26.462354	64.3501	5.91	1.867
49.98249	27.071134	67.2495	5.91	1.772
53.166735	35.461729	675.6757	5.91	-3.239
56.539005	6.80352	102.7749	5.91	0.851
56.61429	-29.338157	101.0101	5.91	0.888
57.162315	0.227857	149.2537	5.91	0.04
65.46588	56.506317	96.9932	5.91	0.976
65.594715	20.821416	714.2857	5.91	-3.359
69.100905	64.261602	135.1351	5.91	0.256
75.45981	0.722112	145.1379	5.91	0.101
93.785295	13.851098	366.3004	5.91	-1.909
104.252175	33.681039	129.5337	5.91	0.348
108.050895	-25.942588	257.0694	5.91	-1.14
109.948515	7.142947	53.3049	5.91	2.276
122.515785	58.248242	263.1579	5.91	-1.191
128.962395	6.62022	25.1256	5.91	3.909
129.82347	52.711623	160	5.91	-0.111
142.196445	-62.273134	154.0832	5.91	-0.029
142.884015	-31.871831	117.6471	5.91	0.557
152.531415	-8.40817	182.8154	5.91	-0.4
153.441405	-40.346056	147.2754	5.91	0.069
158.14005	-44.618508	121.8027	5.91	0.482
163.37979	69.853881	44.287	5.91	2.679
163.92666	0.736922	44.8632	5.91	2.651
164.00613	6.185371	119.1895	5.91	0.529
183.09159	-62.950773	100000	5.91	-14.09
185.489295	-56.374385	694.4444	5.91	-3.298
190.90854	-1.576996	66.9792	5.91	1.78
193.26753	-54.952473	126.7427	5.91	0.395
197.449365	16.848611	206.1856	5.91	-0.661
197.513445	38.498981	63.2911	5.91	1.903
198.20325	-66.226747	90.7441	5.91	1.121
198.550485	-58.683937	109.1703	5.91	0.719
204.347835	-46.427879	126.4223	5.91	0.401
205.66395	78.064437	100.7049	5.91	0.895
208.29288	28.648131	65.7462	5.91	1.821
218.13561	22.260059	54.0249	5.91	2.247
222.185655	-66.593563	431.0345	5.91	-2.263
223.14693	-63.809827	505.0505	5.91	-2.607
224.84631	4.567761	215.0538	5.91	-0.753
225.362925	60.204453	105.7082	5.91	0.789
241.153485	-37.862951	37.8788	5.91	3.018
243.59319	-33.011088	174.5201	5.91	-0.299
252.39441	13.261141	100.1001	5.91	0.908
253.50159	-57.909507	217.3913	5.91	-0.776
255.913755	13.605346	76.746	5.91	1.485
255.96219	-38.152572	64.6831	5.91	1.856
259.73763	-34.989792	6.8357	5.91	6.736
260.72811	-37.220786	113.1222	5.91	0.642
268.14768	1.305014	112.7396	5.91	0.65
281.67951	52.98796	396.8254	5.91	-2.083
284.0028	-23.173751	194.9318	5.91	-0.539
284.695515	13.906648	78.3699	5.91	1.439
288.664785	-45.193527	91.3242	5.91	1.107
290.066745	57.645129	242.1308	5.91	-1.01
291.26685	-29.309359	91.3242	5.91	1.107
297.55857	-47.557392	408.1633	5.91	-2.144
298.02987	47.931795	510.2041	5.91	-2.629
303.002925	26.478806	246.9136	5.91	-1.053
304.37877	66.853687	17.5685	5.91	4.686
309.645795	23.680494	625	5.91	-3.069
311.091855	56.488405	336.7003	5.91	-1.726
311.541615	-21.514032	80.8407	5.91	1.372
316.37175	78.126392	123.4568	5.91	0.452
342.590715	41.953394	348.4321	5.91	-1.801
343.760985	37.076827	39.0168	5.91	2.954
347.613525	43.544232	27.6472	5.91	3.702
353.537565	-1.247567	64.9351	5.91	1.848
12.07254	7.299928	177.6199	5.92	-0.327
15.9042	61.074823	613.4969	5.92	-3.019
21.085425	-6.914656	46.6418	5.92	2.576
21.27204	-64.369478	277.0083	5.92	-1.292
22.59543	-26.207851	137.931	5.92	0.222
27.71655	11.043378	42.0168	5.92	2.803
42.56157	-35.843636	137.931	5.92	0.222
47.928435	81.47071	62.1891	5.92	1.951
48.10719	-44.41966	42.4989	5.92	2.778
75.59502	-31.771333	95.511	5.92	1.02
81.70335	34.39181	645.1613	5.92	-3.128
83.516865	-1.470253	209.6436	5.92	-0.687
88.73619	19.749614	558.6592	5.92	-2.816
97.54698	-10.081511	319.4888	5.92	-1.602
97.69287	-27.769575	377.3585	5.92	-1.964
101.34567	-31.793661	24.3784	5.92	3.985
101.635065	8.587153	263.1579	5.92	-1.181
115.056375	-19.660861	190.8397	5.92	-0.483
125.1339	24.022314	140.2525	5.92	0.185
125.725395	-7.54312	395.2569	5.92	-2.064
128.41014	-38.848815	255.7545	5.92	-1.119
129.27405	9.65558	149.7006	5.92	0.044
133.160865	-48.359097	318.4713	5.92	-1.595
138.393585	-47.338407	156.25	5.92	-0.049
143.358555	-22.863883	80.2568	5.92	1.398
162.16899	-1.958896	167.5042	5.92	-0.2
192.27825	83.417832	123.0012	5.92	0.47
197.96418	-69.942017	42.1053	5.92	2.798
203.668545	-13.214324	148.1481	5.92	0.067
205.595685	82.752408	122.549	5.92	0.478
206.57946	38.503626	130.719	5.92	0.338
206.865075	-50.249291	64.8508	5.92	1.86
209.822805	-50.369647	106.1571	5.92	0.79
225.047205	-77.16055	233.6449	5.92	-0.923
248.106945	60.823323	113.7656	5.92	0.64
250.402905	26.91688	43.7445	5.92	2.715
299.83509	45.772541	138.8889	5.92	0.207
314.10789	49.195847	234.7418	5.92	-0.933
318.926685	77.012296	291.5452	5.92	-1.404
328.797345	-61.886608	46.4684	5.92	2.584
335.88396	-7.194421	143.0615	5.92	0.142
340.489395	14.516393	84.9618	5.92	1.274
349.165785	-44.489166	89.2061	5.92	1.168
1.945395	-22.50856	78.3699	5.93	1.459
8.293185	54.894985	114.1553	5.93	0.643
17.931285	-2.251079	171.8213	5.93	-0.245
43.393275	-38.437004	58.5138	5.93	2.094
43.39716	-22.376308	111.6071	5.93	0.692
45.183915	10.870388	161.2903	5.93	-0.108
48.349455	48.176953	116.5501	5.93	0.597
49.510755	-28.797075	62.3053	5.93	1.957
51.59385	-27.317479	138.5042	5.93	0.223
52.689255	6.188703	154.0832	5.93	-0.009
58.388805	-46.893674	107.6426	5.93	0.77
60.16938	-30.490697	107.7586	5.93	0.768
77.43786	28.030461	52.6039	5.93	2.325
82.60902	15.360449	77.5795	5.93	1.481
85.27332	0.337753	47.9386	5.93	2.527
86.62659	56.115575	60.7903	5.93	2.011
88.08414	-57.156191	132.626	5.93	0.317
91.167165	-45.078932	26.8962	5.93	3.782
92.38515	22.190262	632.9114	5.93	-3.077
98.823315	9.988335	469.4836	5.93	-2.428
105.876855	29.337081	19.1314	5.93	4.521
109.3905	52.131071	183.4862	5.93	-0.388
114.196005	55.75506	81.6993	5.93	1.369
114.47442	48.773842	77.8816	5.93	1.473
115.24383	23.018527	467.2897	5.93	-2.418
116.666895	65.455676	100.7049	5.93	0.915
138.969585	72.946326	88.1057	5.93	1.205
150.500415	-60.42089	100000	5.93	-14.07
155.86032	-4.074035	104.1667	5.93	0.841
156.24774	-58.576303	95.9693	5.93	1.019
163.82184	-60.517003	93.4579	5.93	1.077
171.78966	-12.356749	70.0771	5.93	1.702
178.91721	-28.477103	167.7852	5.93	-0.194
194.13213	-72.185212	176.3668	5.93	-0.302
195.772305	-71.475729	306.7485	5.93	-1.504
210.860565	-56.213434	167.2241	5.93	-0.186
214.84953	-37.002907	73.4754	5.93	1.599
220.17663	13.534325	50.813	5.93	2.4
234.121815	16.119085	52.0562	5.93	2.348
236.094495	-41.819089	143.8849	5.93	0.14
240.523155	52.915917	248.7562	5.93	-1.049
242.245335	3.454475	121.5067	5.93	0.507
242.296725	6.378695	28.3126	5.93	3.67
244.796745	49.038159	196.0784	5.93	-0.532
249.77178	-37.21737	112.1076	5.93	0.682
257.198085	-30.40373	78.2473	5.93	1.463
259.80213	-59.694612	763.3588	5.93	-3.484
262.16214	-55.169686	302.1148	5.93	-1.471
266.90325	-14.725824	183.8235	5.93	-0.392
269.079315	-15.812521	73.9645	5.93	1.585
277.98747	-1.002977	188.3239	5.93	-0.445
279.476775	-21.397725	104.3841	5.93	0.837
282.4413	32.81282	401.6064	5.93	-2.089
285.989775	-51.018604	99.8004	5.93	0.934
286.42158	-15.660419	219.2982	5.93	-0.775
287.94171	31.283456	273.224	5.93	-1.253
295.68585	32.426741	602.4096	5.93	-2.969
315.613095	-38.53097	67.3401	5.93	1.789
315.948375	53.2859	114.2857	5.93	0.64
321.445935	36.667386	100000	5.93	-14.07
332.96388	16.040551	54.9451	5.93	2.23
340.4001	41.549123	91.7431	5.93	1.117
341.02173	39.465348	212.3142	5.93	-0.705
357.561375	-9.974136	91.1577	5.93	1.131
358.231515	-3.155482	137.3626	5.93	0.241
3.426015	-26.022345	396.8254	5.94	-2.053
7.58301	59.977554	235.8491	5.94	-0.923
8.88681	-0.50561	54.4959	5.94	2.258
11.237805	-42.676558	64.3915	5.94	1.896
24.61452	-36.528251	101.833	5.94	0.901
27.16212	37.95287	104.6025	5.94	0.842
27.726885	-50.206138	77.1605	5.94	1.503
32.899305	-1.825429	119.0476	5.94	0.561
42.994785	68.888497	395.2569	5.94	-2.044
50.468655	49.070905	43.7063	5.94	2.737
62.25654	13.398281	124.533	5.94	0.464
66.272295	-61.238193	215.0538	5.94	-0.723
68.377665	72.528605	101.7294	5.94	0.903
81.1605	31.143148	211.4165	5.94	-0.686
99.423	61.481233	52.0562	5.94	2.358
102.926775	-36.23027	55.2181	5.94	2.23
106.843335	34.009288	201.2072	5.94	-0.578
108.107595	-36.544381	278.5515	5.94	-1.285
111.734715	20.257557	136.9863	5.94	0.257
117.31104	-35.243286	158.2278	5.94	-0.056
125.841	18.3322	117.7856	5.94	0.585
127.155585	14.210822	105.2632	5.94	0.829
139.607985	35.36408	86.9565	5.94	1.243
172.629765	43.173242	53.4188	5.94	2.302
173.19807	-7.827523	147.4926	5.94	0.096
174.451905	-67.620379	108.4599	5.94	0.764
185.04489	-22.1757	118.3432	5.94	0.574
216.003645	8.243969	135.5014	5.94	0.28
236.645055	55.474791	269.5418	5.94	-1.213
254.11992	-52.283746	116.144	5.94	0.615
257.911155	-48.873399	341.2969	5.94	-1.726
261.692295	34.695802	88.4173	5.94	1.207
264.40086	-15.571038	473.9336	5.94	-2.439
267.8856	-40.772461	173.3102	5.94	-0.254
271.598775	-36.019788	17.5531	5.94	4.718
307.474605	-18.583178	66.357	5.94	1.831
316.36134	5.958199	48.9237	5.94	2.492
326.22201	62.460567	917.4312	5.94	-3.873
330.76566	-76.118427	62.5782	5.94	1.958
340.076685	53.845927	112.3596	5.94	0.687
345.382125	-4.711461	452.4887	5.94	-2.338
15.726105	41.345157	107.2961	5.95	0.797
18.18924	-37.856479	69.3963	5.95	1.743
23.97813	17.433841	58.072	5.95	2.13
41.206995	67.82463	126.7427	5.95	0.435
53.61093	24.464393	131.5789	5.95	0.354
57.28383	43.963095	74.184	5.95	1.598
64.330095	-6.472177	232.0186	5.95	-0.878
65.060115	41.80807	123.1527	5.95	0.498
67.16265	-19.458874	94.518	5.95	1.072
67.668045	-35.653504	120.4819	5.95	0.545
75.076425	39.394701	59.7372	5.95	2.069
86.64546	1.168193	39.2773	5.95	2.979
88.03221	-9.0419	98.912	5.95	0.974
89.05944	-22.839975	88.6525	5.95	1.212
99.19416	-13.321036	210.9705	5.95	-0.671
105.098985	-8.406821	330.033	5.95	-1.643
108.738135	-41.426394	167.7852	5.95	-0.174
108.930165	-10.583605	121.2121	5.95	0.532
112.21314	-31.848401	228.3105	5.95	-0.843
112.628805	-54.399365	145.5604	5.95	0.135
115.396485	3.624779	139.47	5.95	0.228
124.599765	-12.632173	12.4938	5.95	5.467
126.46503	-64.600618	112.3596	5.95	0.697
128.869605	-26.843487	179.5332	5.95	-0.321
134.142195	-16.708748	221.7295	5.95	-0.779
137.197245	26.629112	31.0078	5.95	3.493
137.21289	33.882217	19.1902	5.95	4.535
143.23239	-13.516804	226.7574	5.95	-0.828
147.367065	-37.186765	124.0695	5.95	0.482
148.458765	-51.146713	704.2254	5.95	-3.289
154.134585	23.503095	31.1721	5.95	3.481
161.26677	67.411384	380.2281	5.95	-1.95
162.77253	-3.092667	155.0388	5.95	-0.002
163.62333	-61.826622	442.4779	5.95	-2.279
165.90246	-0.000833	185.8736	5.95	-0.396
173.67705	16.796915	581.3953	5.95	-2.872
175.17702	-53.968607	349.6503	5.95	-1.768
179.823075	33.167004	227.2727	5.95	-0.833
181.23846	-60.968252	209.6436	5.95	-0.657
181.59606	-65.709453	125.9446	5.95	0.449
182.422125	1.897889	73.046	5.95	1.632
186.299025	-11.61059	70.5219	5.95	1.708
191.24778	39.278916	17.3762	5.95	4.75
197.43867	-10.329327	212.766	5.95	-0.69
208.912395	-82.66619	245.7002	5.95	-1.002
234.98589	-59.908338	30.931	5.95	3.498
235.477905	-76.081959	129.199	5.95	0.394
238.75152	-19.382926	236.4066	5.95	-0.918
244.272735	-67.941285	52.2193	5.95	2.361
253.426785	-43.050968	232.0186	5.95	-0.878
255.154125	-35.934133	98.5222	5.95	0.982
258.24399	-32.438332	543.4783	5.95	-2.726
258.89991	-38.593896	30.5904	5.95	3.522
269.267985	0.066665	118.4834	5.95	0.582
277.333365	-80.232708	119.0476	5.95	0.571
286.731675	-48.299144	117.9245	5.95	0.592
300.066375	-37.701719	107.7586	5.95	0.788
305.688735	41.026012	259.0674	5.95	-1.117
314.674335	-14.483128	87.184	5.95	1.248
337.44171	-27.107284	39.8724	5.95	2.947
353.70567	-15.246005	113.8952	5.95	0.667
354.792345	75.292882	79.1139	5.95	1.459
356.653035	66.782244	456.621	5.95	-2.348
357.41412	28.842389	88.3392	5.95	1.219
359.33262	-62.956584	66.0502	5.95	1.851
5.36979	-77.426873	174.8252	5.96	-0.253
27.73797	51.933417	41.684	5.96	2.86
30.950715	-0.340251	110.9878	5.96	0.734
33.156405	24.167778	228.833	5.96	-0.838
51.401055	-69.336436	39.4011	5.96	2.982
72.20952	75.941219	47.0588	5.96	2.597
79.710255	-18.13005	25.025	5.96	3.968
84.658215	-6.573959	411.5226	5.96	-2.112
87.55443	4.423406	178.2531	5.96	-0.295
88.09752	19.867849	343.6426	5.96	-1.721
104.737605	3.602355	257.0694	5.96	-1.09
105.60639	17.755521	246.9136	5.96	-1.003
105.824655	9.138355	101.9368	5.96	0.918
106.805385	-51.968283	166.9449	5.96	-0.153
108.838515	-52.499226	128.041	5.96	0.423
121.176675	-50.590396	363.6364	5.96	-1.843
121.57665	22.63549	228.3105	5.96	-0.833
125.300415	-57.97322	543.4783	5.96	-2.716
126.48162	-14.929661	110.9878	5.96	0.734
129.579105	32.802021	124.6883	5.96	0.481
133.04904	45.312819	164.7446	5.96	-0.124
133.149375	28.330819	12.3411	5.96	5.503
139.379895	46.817228	130.3781	5.96	0.384
144.368355	-36.095994	110.1322	5.96	0.75
144.86625	67.27223	154.0832	5.96	0.021
159.74859	-58.816854	209.205	5.96	-0.643
173.62317	-32.83134	9.5593	5.96	6.058
187.9839	-63.505838	75.1315	5.96	1.581
204.275085	-44.143203	127.2265	5.96	0.437
205.729305	-41.401043	110.3753	5.96	0.746
205.91703	-42.067521	613.4969	5.96	-2.979
210.21894	-66.26891	76.1035	5.96	1.553
212.39601	-51.504672	251.2563	5.96	-1.041
217.46049	0.828929	79.3021	5.96	1.464
228.973605	-48.073661	49.8753	5.96	2.471
251.16561	-53.152313	223.2143	5.96	-0.784
273.804045	-20.387974	100000	5.96	-14.04
273.821085	68.75581	84.674	5.96	1.321
285.765855	-19.245686	606.0606	5.96	-2.953
305.00079	13.548091	80.3213	5.96	1.436
307.363965	81.091277	63.7349	5.96	1.938
314.14491	44.924722	100000	5.96	-14.04
324.010335	45.374591	174.8252	5.96	-0.253
326.00403	-14.74937	52.9942	5.96	2.339
326.130525	14.771939	17.8859	5.96	4.697
329.72298	62.697986	284.0909	5.96	-1.307
334.75308	-13.304995	113.3787	5.96	0.687
349.850445	-18.075376	427.3504	5.96	-2.194
225.948675	47.653692	12.7567	5.96	5.431
230.79945	30.2862	18.622	5.96	4.61
14.629275	66.351793	107.4114	5.97	0.815
17.639805	2.44567	235.2941	5.97	-0.888
18.531795	16.133479	139.47	5.97	0.248
20.85396	20.468967	306.7485	5.97	-1.464
25.413495	30.04712	157.7287	5.97	-0.02
30.646155	13.476716	206.1856	5.97	-0.601
44.05737	8.381563	42.9738	5.97	2.804
47.661645	11.872627	136.4256	5.97	0.296
49.44063	39.283373	153.3742	5.97	0.041
54.75465	-5.62621	33.7041	5.97	3.332
58.291845	17.327083	41.3223	5.97	2.889
66.23802	19.042013	50.5306	5.97	2.452
70.459245	38.280182	31.8674	5.97	3.453
73.19631	27.897485	106.383	5.97	0.836
76.854	-12.491269	36.6972	5.97	3.147
84.26826	11.035005	251.8892	5.97	-1.036
